userId,itemId
5108,87863; 77638; 27668; 78947; 58891; 31710; 42195; 27865; 58672; 50656
5109,89937; 11197; 87371; 32599; 75268; 24792; 33030; 24465; 44103; 47119
5110,97536; 74190; 25074; 78946; 66963; 85475; 3885; 67574; 70443; 13536
5111,33171; 8982; 90245; 18872; 14116; 43209; 31377; 8951; 32302; 59096
5112,68816; 17878; 43713; 55516; 88504; 58373; 12518; 86733; 74892; 69298
5113,99080; 66846; 31616; 2247; 46101; 7146; 27709; 14745; 39441; 29719
5114,76799; 46392; 20956; 90324; 91399; 16717; 7198; 6251; 62383; 15790
5115,23924; 88521; 37166; 10199; 87402; 94797; 49464; 88369; 26414; 49503
5116,20924; 52237; 72834; 88704; 85536; 37055; 81955; 68294; 58659; 81798
5117,18322; 35818; 41658; 40240; 23744; 50367; 18121; 46593; 25944; 73150
5118,82935; 78836; 10733; 98453; 50488; 6876; 50660; 82860; 30050; 68814
5119,17431; 87702; 2551; 30947; 71482; 26346; 92508; 94304; 40378; 57226
5120,93184; 62231; 61486; 51294; 69277; 45040; 37756; 69260; 73452; 79203
5121,48051; 86236; 91071; 95140; 38886; 88704; 30899; 60745; 40544; 8368
5122,92014; 88966; 70443; 78135; 68514; 17010; 95888; 26775; 60244; 5015
5123,17592; 97886; 7336; 12663; 84630; 69008; 24999; 7111; 49378; 22773
5124,91558; 30512; 55377; 73843; 99139; 38374; 28765; 14174; 17316; 80673
5125,84147; 22359; 69629; 46860; 47215; 26913; 32853; 67333; 46952; 90071
5126,86273; 67850; 5739; 78169; 31951; 5081; 57714; 90525; 75733; 81318
5127,1309; 44101; 21993; 57256; 68218; 616; 78223; 38067; 9811; 3308
5128,33705; 3503; 67850; 14553; 25532; 18541; 20430; 72902; 36329; 90586
5129,38729; 74162; 92799; 74828; 12766; 13582; 71855; 66107; 87881; 4149
5130,58801; 83296; 6623; 53516; 73221; 483; 83671; 2911; 27175; 23746
5131,81765; 76275; 94556; 16088; 17758; 8733; 93703; 36675; 21785; 15205
5132,49902; 29197; 4577; 21715; 78768; 60306; 86473; 38973; 79026; 26934
5133,40733; 64710; 32253; 76143; 86024; 79807; 58801; 36026; 12825; 21140
5134,16648; 30145; 5816; 59456; 55267; 20554; 41072; 16435; 8489; 96202
5135,62226; 45979; 10976; 65055; 93575; 88202; 11672; 30550; 93542; 38305
5136,15127; 38652; 11270; 52303; 10768; 83251; 18002; 90666; 89366; 5813
5137,49320; 21042; 42932; 59927; 64521; 56330; 52447; 832; 89594; 40240
5138,15768; 66153; 24965; 90949; 66170; 63131; 77387; 69964; 75095; 26
5139,76485; 65962; 82477; 6106; 14705; 90306; 62072; 24824; 68987; 29771
5140,19238; 5486; 81798; 43124; 68632; 91204; 93582; 27228; 4381; 1320
5141,2692; 12380; 49039; 15777; 7555; 35440; 52076; 96352; 45489; 3986
5142,9913; 95738; 20626; 86758; 72449; 42409; 56410; 1175; 13494; 43612
5143,57367; 46162; 9711; 89321; 26847; 17954; 49240; 21141; 56720; 71507
5144,65909; 78639; 37049; 23940; 71530; 77481; 36689; 76143; 12305; 2424
5145,94820; 33171; 69605; 75393; 73843; 83284; 20307; 72813; 79241; 81585
5146,8412; 94517; 33594; 40194; 69648; 61220; 42896; 57007; 5813; 62743
5147,67850; 74190; 63344; 92951; 87107; 92407; 74152; 94946; 69748; 37719
5148,86112; 7651; 71866; 79197; 2562; 29653; 74879; 8751; 3551; 18834
5149,66385; 21736; 51598; 5573; 51581; 25724; 40544; 19919; 51891; 88675
5150,73313; 83284; 19178; 27896; 3461; 38226; 77768; 70065; 86073; 20582
5151,11219; 17690; 80930; 11697; 33185; 11987; 68988; 49398; 60769; 75784
5152,90906; 66913; 90137; 24499; 3298; 68314; 11117; 8892; 10527; 15109
5153,93713; 79026; 86731; 92220; 31651; 73800; 66946; 30277; 63174; 44554
5154,98322; 37166; 60753; 32599; 75178; 41557; 39182; 9882; 90230; 84647
5155,47215; 48583; 77290; 74974; 30253; 33235; 12739; 71320; 78169; 33236
5156,49207; 11085; 61832; 73102; 48009; 40446; 51336; 17298; 6262; 37192
5157,31121; 92828; 18253; 58763; 100233; 15967; 20566; 25177; 67600; 779
5158,75178; 51073; 83009; 21749; 74980; 16249; 53510; 32609; 1491; 50885
5159,5140; 73666; 8452; 66852; 24502; 54391; 779; 20430; 81217; 17865
5160,8516; 903; 33499; 92808; 94963; 23224; 58328; 69600; 78919; 1771
5161,2584; 92886; 17592; 93624; 22607; 88108; 4462; 83400; 85459; 91688
5162,36408; 11560; 96872; 16382; 19449; 50373; 67955; 47478; 73523; 24536
5163,18865; 1309; 99689; 13443; 94943; 83486; 11235; 10013; 84163; 92896
5164,15097; 77688; 6164; 90575; 38914; 87909; 69174; 50554; 75689; 1136
5165,41550; 16323; 20541; 24826; 43832; 69120; 85804; 91239; 21974; 67064
5166,81136; 38359; 27722; 88733; 15532; 91778; 66160; 41964; 4291; 1101
5167,77779; 96361; 86340; 62851; 373; 9724; 19406; 2696; 80933; 18875
5168,82131; 14869; 80188; 8421; 28098; 95308; 24221; 32973; 11610; 1791
5169,9958; 40651; 42528; 10685; 1791; 14519; 98835; 34679; 17005; 53362
5170,86268; 18400; 58253; 88540; 61525; 444; 85804; 99652; 60896; 15046
5171,20428; 87542; 14705; 96728; 57000; 15281; 20491; 75986; 3815; 93966
5172,56471; 73249; 13944; 4020; 34175; 12547; 30403; 17692; 47728; 30939
5173,77239; 15662; 62763; 67219; 25138; 29878; 72907; 12592; 9959; 44044
5174,10834; 89328; 9811; 32537; 38438; 38290; 35752; 11391; 12491; 15704
5175,15991; 92110; 53365; 675; 93784; 34065; 45332; 55307; 14817; 51608
5176,78260; 58549; 99652; 15936; 38918; 94660; 57316; 71311; 20541; 945
5177,58359; 2676; 25104; 80843; 7354; 65169; 3099; 78317; 16262; 15635
5178,15097; 24465; 33948; 45281; 57953; 3685; 55253; 86586; 65353; 37221
5179,35930; 57450; 11156; 32696; 77738; 83681; 27809; 48486; 2940; 41485
5180,50120; 10485; 59224; 77693; 21434; 51608; 95631; 41978; 15210; 39275
5181,9434; 16955; 79879; 51988; 48554; 4921; 7162; 90949; 11924; 2377
5182,23846; 49410; 80968; 59077; 40401; 71355; 73219; 77540; 55438; 80127
5183,23772; 31121; 28042; 44348; 62856; 51988; 17256; 66794; 4353; 10017
5184,83843; 7651; 62179; 21138; 68888; 73252; 95889; 92828; 93565; 81463
5185,73080; 98452; 67445; 53851; 78328; 3298; 32928; 31208; 5175; 72126
5186,69298; 86463; 15412; 94142; 36594; 79029; 75562; 96116; 54227; 17042
5187,28012; 94793; 10746; 37307; 31355; 90189; 10815; 84909; 90358; 93820
5188,79015; 45457; 91901; 61806; 77231; 5929; 92765; 50488; 17878; 35850
5189,30910; 84411; 388; 36309; 41544; 4307; 74180; 8410; 86846; 32821
5190,29415; 27715; 99727; 19236; 30856; 4840; 92403; 72668; 49170; 6561
5191,58118; 14150; 94041; 83616; 75004; 60863; 36016; 75625; 98430; 29141
5192,67744; 15877; 55476; 15691; 85536; 87402; 564; 65842; 30480; 89875
5193,23903; 40341; 71320; 78839; 90540; 37231; 78463; 72834; 94326; 2348
5194,11163; 14115; 89875; 56323; 88656; 32529; 51709; 829; 99747; 79307
5195,77495; 49211; 29666; 27540; 40403; 77564; 9858; 83626; 588; 16740
5196,25897; 57754; 90835; 6627; 91016; 57000; 95234; 50032; 77644; 36154
5197,44083; 83472; 50367; 10514; 59013; 33178; 79525; 55354; 52802; 71681
5198,17999; 66144; 32896; 26468; 76005; 52990; 93513; 40813; 5633; 45665
5199,32620; 92050; 13722; 94978; 40455; 73180; 81546; 34944; 67145; 92337
5200,90903; 1118; 93291; 58794; 78187; 90555; 95068; 6204; 33122; 39507
5201,65334; 56278; 88704; 11013; 37055; 81955; 58080; 7334; 19394; 5929
5202,9749; 65713; 32415; 25456; 26221; 65707; 90529; 67744; 15656; 94793
5203,1420; 52865; 81885; 45998; 81860; 3885; 77684; 2542; 85143; 14154
5204,68390; 77768; 49359; 58254; 74563; 43048; 39294; 65910; 50857; 45665
5205,32327; 12348; 96353; 67158; 69395; 32602; 64710; 5008; 96277; 59493
5206,5782; 15704; 25824; 16436; 52218; 43810; 68936; 26800; 67679; 37198
5207,10892; 4568; 15305; 91029; 97617; 2483; 31231; 74889; 83283; 74892
5208,14364; 96081; 77779; 40213; 19211; 28753; 80862; 14720; 15532; 22266
5209,24448; 62072; 50363; 50522; 53947; 13874; 84234; 2516; 43057; 86176
5210,16643; 21140; 96277; 2921; 12825; 12807; 39471; 79588; 96061; 17988
5211,49952; 60734; 53541; 32655; 80710; 29305; 82131; 76465; 88743; 54938
5212,44214; 64850; 5278; 60440; 69757; 32559; 40680; 3551; 97286; 58311
5213,26916; 91286; 18072; 86704; 72509; 59655; 89940; 36079; 44489; 22166
5214,93153; 95067; 2696; 87733; 19839; 8921; 69748; 55574; 27359; 44162
5215,78489; 12366; 81684; 49523; 31651; 33617; 79465; 52199; 93542; 38697
5216,68632; 1852; 22163; 87615; 97980; 40834; 63031; 43853; 71051; 59807
5217,878; 11516; 52865; 8795; 3872; 66913; 6064; 22918; 11410; 80918
5218,61253; 83521; 91149; 62162; 68535; 53893; 73254; 878; 73008; 94185
5219,88344; 58165; 2916; 80557; 53501; 42195; 6561; 9766; 66406; 71463
5220,25419; 52033; 9429; 97635; 20702; 60941; 13346; 58988; 38081; 49309
5221,77557; 78856; 26800; 13492; 32947; 11255; 74934; 52275; 53947; 7654
5222,56642; 94517; 12380; 81109; 21114; 38994; 97543; 89849; 78856; 66447
5223,35707; 88999; 44372; 81919; 65504; 13186; 25277; 58549; 41766; 87463
5224,72545; 1172; 32853; 69579; 35874; 87241; 43574; 4499; 75715; 16842
5225,85586; 3736; 30812; 80377; 31231; 85745; 33103; 2559; 2401; 7013
5226,43096; 10892; 91029; 12381; 37336; 66554; 15601; 51524; 28937; 54166
5227,25390; 50547; 88704; 34944; 10840; 86538; 9523; 63712; 50367; 16575
5228,54343; 66138; 78151; 69533; 77655; 10362; 86905; 80006; 78965; 53342
5229,94092; 51722; 83592; 60769; 13773; 59683; 68953; 6546; 72465; 61450
5230,19419; 78584; 46207; 81249; 18246; 82678; 74159; 96021; 39335; 16323
5231,80373; 59551; 88785; 96291; 6592; 2184; 33948; 25912; 5025; 97859
5232,57344; 83592; 3625; 2113; 42992; 81313; 69190; 39028; 16013; 22462
5233,6199; 821; 56766; 75733; 86468; 12404; 40217; 28904; 81953; 65688
5234,22412; 3607; 33857; 14483; 10208; 2666; 40075; 62883; 2333; 70017
5235,69135; 25903; 7583; 77422; 94185; 42774; 9711; 28030; 83009; 89566
5236,61832; 75050; 1786; 42645; 12313; 13237; 33153; 79965; 22562; 97984
5237,52139; 40120; 16048; 18368; 73071; 95596; 15768; 22251; 1337; 40755
5238,97988; 74531; 80272; 39301; 32835; 57716; 77571; 57549; 21801; 93498
5239,33258; 37191; 779; 19850; 33463; 49320; 96213; 45430; 47262; 1320
5240,10734; 22166; 79828; 51531; 58520; 39737; 94820; 11257; 65726; 9387
5241,75317; 15629; 47365; 20038; 18541; 82578; 90522; 94346; 9588; 59638
5242,48051; 97260; 81781; 81344; 32529; 99141; 97396; 62851; 2322; 75162
5243,48405; 68422; 15768; 84997; 80559; 62851; 90828; 96799; 48417; 36734
5244,95407; 257; 66180; 79241; 96833; 86247; 81835; 5709; 64930; 55546
5245,100112; 17954; 85779; 80817; 30625; 33235; 32705; 83209; 62753; 59232
5246,81344; 57236; 74799; 18405; 51104; 38973; 6984; 11264; 71406; 8353
5247,90790; 44348; 71789; 51988; 31283; 86392; 84285; 89813; 33644; 26070
5248,37974; 21289; 4239; 35366; 76260; 69151; 38081; 24967; 5318; 94041
5249,43760; 90352; 59627; 39182; 60257; 76368; 25456; 70948; 69679; 50512
5250,1309; 99266; 11164; 8444; 49574; 33173; 1320; 74890; 5651; 5950
5251,7162; 14665; 28946; 54695; 12513; 68883; 27003; 51988; 90949; 17838
5252,16996; 95548; 13372; 1491; 4147; 65726; 65304; 20976; 51881; 10928
5253,61163; 13659; 42409; 98240; 38644; 18071; 75134; 62927; 65850; 6902
5254,100107; 49940; 6273; 25377; 44317; 92954; 34043; 1877; 59293; 65778
5255,17486; 72781; 14272; 53966; 14990; 49426; 12544; 7070; 40544; 8298
5256,35366; 39115; 36787; 25285; 81002; 43947; 67850; 32105; 14084; 74879
5257,78539; 82784; 45539; 59424; 10850; 45279; 65921; 93498; 57242; 49218
5258,25770; 17465; 5589; 97840; 60086; 44770; 82131; 97235; 98778; 27066
5259,89664; 85466; 39054; 77228; 7028; 20430; 40471; 31972; 17017; 85089
5260,2696; 82418; 21790; 5763; 52149; 75139; 63266; 78095; 61312; 8444
5261,61163; 69296; 36042; 36315; 9013; 31365; 4836; 48585; 1901; 52596
5262,31470; 52375; 83730; 79071; 56680; 64872; 39931; 18580; 56578; 14174
5263,68241; 83544; 53375; 84010; 17953; 52435; 66821; 10190; 55485; 10949
5264,500; 86290; 65308; 49320; 25048; 93513; 72594; 93496; 16791; 94630
5265,99116; 66863; 75148; 69345; 61783; 69174; 85572; 49893; 87940; 9596
5266,42650; 65658; 15662; 27622; 5140; 56513; 11352; 74024; 51808; 15672
5267,94544; 17690; 92770; 20521; 90650; 93494; 29305; 27715; 15804; 22916
5268,22251; 39137; 85799; 45489; 72434; 97888; 27175; 42224; 7840; 81602
5269,12448; 20844; 57841; 32529; 95570; 36024; 81765; 77360; 91618; 42825
5270,77822; 55438; 92165; 40701; 43713; 3770; 45827; 10241; 16440; 42832
5271,58361; 17140; 34117; 37363; 42994; 64045; 53851; 4781; 84877; 66113
5272,16726; 88208; 88136; 48039; 2127; 80387; 51996; 3225; 22710; 43829
5273,33612; 44065; 61322; 95766; 88303; 69727; 60257; 25456; 80921; 52139
5274,57307; 33103; 75733; 9521; 37719; 9523; 24961; 77595; 29719; 95691
5275,29771; 81463; 51745; 67307; 40501; 4499; 39359; 68707; 93291; 57450
5276,1065; 81218; 40225; 70481; 56660; 75538; 7129; 44023; 67071; 17073
5277,37676; 57219; 30445; 68669; 12526; 59203; 15070; 41967; 84234; 95848
5278,90189; 41525; 37412; 81894; 59118; 57344; 58323; 57384; 85152; 7511
5279,2696; 49711; 39361; 50199; 32431; 64521; 40048; 57382; 9184; 18509
5280,40329; 98329; 81507; 9513; 28731; 10979; 77231; 27851; 3031; 49758
5281,17256; 50615; 14600; 37396; 11076; 67376; 70126; 32302; 87352; 13501
5282,56536; 68681; 68505; 30512; 7201; 48966; 55377; 53125; 45419; 49776
5283,1752; 3355; 779; 32460; 17460; 14624; 18856; 93703; 23929; 82982
5284,52621; 51408; 72449; 42008; 74895; 17546; 53135; 58238; 83348; 49212
5285,98265; 64315; 81277; 24776; 45200; 10403; 93601; 33178; 50180; 14729
5286,97892; 36309; 30706; 52340; 39112; 76883; 33304; 77387; 80995; 91486
5287,76368; 96869; 95411; 95889; 42997; 57411; 87911; 49398; 93092; 75178
5288,32376; 78504; 88395; 10049; 28937; 4219; 5588; 87055; 84938; 3843
5289,30445; 80188; 42666; 12327; 10350; 87911; 4772; 53242; 62179; 75134
5290,2073; 83980; 71317; 55509; 88398; 93912; 99611; 30512; 33806; 37271
5291,39162; 94; 64606; 26800; 44023; 11594; 33947; 72529; 67001; 31665
5292,3902; 8353; 33909; 99039; 77456; 6966; 39413; 92331; 79017; 89598
5293,86408; 25897; 87714; 94030; 49739; 78112; 71932; 51722; 8429; 24499
5294,84571; 20627; 39098; 7152; 30939; 16231; 40964; 95766; 3624; 22302
5295,5326; 15774; 30512; 45253; 15205; 33239; 49479; 39137; 90844; 42790
5296,72509; 93539; 81895; 54588; 87604; 19934; 26355; 8737; 33931; 20246
5297,97031; 38682; 67744; 80968; 32103; 11112; 31169; 1676; 20400; 2540
5298,911; 92133; 28275; 87608; 80245; 14561; 94401; 16559; 80067; 91131
5299,53430; 72900; 4351; 44586; 71316; 41957; 86473; 97380; 50026; 12806
5300,61575; 23778; 16726; 93285; 48859; 22710; 99117; 73088; 81209; 20155
5301,57068; 82678; 82932; 31377; 67679; 23992; 11697; 4282; 68863; 68632
5302,81344; 67643; 53096; 83730; 20066; 72620; 6561; 29343; 73950; 35605
5303,87487; 52928; 61884; 9724; 36676; 2060; 42561; 13252; 43741; 56589
5304,58242; 85503; 13957; 97526; 92219; 58520; 5730; 15193; 74540; 99205
5305,94784; 18618; 81679; 35690; 43612; 15477; 45495; 10731; 18374; 63344
5306,49350; 76803; 88492; 72915; 97178; 46788; 84234; 90189; 21206; 15593
5307,88704; 39304; 78412; 67899; 40544; 15276; 29771; 66153; 32116; 37055
5308,245; 50857; 74895; 50863; 83189; 85930; 90205; 14355; 22361; 4998
5309,96852; 6117; 86846; 50199; 2676; 48009; 38677; 87994; 3046; 21738
5310,78476; 73836; 19812; 55699; 7700; 2789; 39335; 73425; 42350; 96379
5311,86234; 87120; 36387; 91903; 95027; 35422; 15074; 13556; 76223; 85895
5312,7162; 45768; 9382; 17460; 72904; 458; 65504; 81488; 85025; 32127
5313,74974; 25390; 64810; 6563; 41121; 92775; 25509; 70642; 81953; 77597
5314,69008; 6011; 76123; 50153; 2517; 56901; 78385; 45281; 7360; 83231
5315,3742; 26556; 81530; 27253; 6683; 8751; 47729; 68582; 61163; 59219
5316,16643; 76395; 60263; 15549; 96277; 26354; 83950; 3019; 149; 78412
5317,8569; 66704; 43048; 70166; 55472; 6213; 95862; 89031; 12279; 84468
5318,68707; 60109; 29668; 44797; 91105; 89849; 42646; 66837; 45577; 65811
5319,15224; 96200; 30628; 78260; 88609; 44554; 2424; 64695; 49701; 14538
5320,30505; 81822; 2696; 90491; 89575; 33236; 500; 68707; 32530; 17882
5321,80012; 82194; 65015; 45528; 65094; 21203; 96058; 4147; 42797; 6064
5322,85290; 59083; 52724; 67789; 86885; 6066; 18787; 55680; 51580; 6467
5323,27885; 20038; 16352; 73720; 13935; 92723; 86280; 19672; 61668; 19236
5324,56267; 79175; 37055; 88704; 28062; 6201; 40111; 69619; 28904; 86316
5325,78169; 18985; 77422; 82012; 95750; 19084; 34019; 38275; 58085; 36172
5326,82339; 21720; 79595; 66526; 31312; 1092; 50991; 14937; 67176; 96791
5327,30706; 7250; 26847; 22049; 16632; 37191; 75252; 69395; 51713; 95619
5328,43217; 4440; 52458; 15341; 94956; 19426; 73322; 78489; 3726; 49952
5329,61450; 53829; 20819; 67248; 97966; 56644; 66244; 92398; 84427; 20267
5330,73239; 11571; 38375; 57880; 96178; 61200; 68315; 42224; 81077; 22507
5331,61487; 20924; 45438; 60745; 1638; 2565; 59749; 73950; 50857; 77296
5332,20362; 66742; 2679; 38644; 36584; 42815; 42906; 31840; 93605; 61576
5333,68334; 74572; 25390; 91687; 6286; 61061; 15710; 55295; 7349; 20533
5334,59790; 83346; 42774; 2916; 58165; 31517; 16695; 46886; 29279; 13284
5335,40256; 9266; 31864; 11924; 59083; 58616; 62524; 5504; 9382; 62571
5336,37044; 26149; 27680; 5325; 40337; 66120; 8829; 26180; 26776; 95081
5337,36165; 865; 27809; 36209; 86798; 27598; 11040; 4299; 68423; 58258
5338,92828; 38246; 25615; 89380; 55490; 39229; 8443; 19802; 99709; 58563
5339,80629; 53966; 58710; 18441; 17096; 15378; 42999; 32210; 6561; 79209
5340,1970; 39496; 42845; 76152; 6245; 78832; 97853; 40527; 52139; 66829
5341,26498; 14823; 31665; 49981; 31943; 16651; 15514; 50990; 67853; 52063
5342,17838; 32857; 57045; 65191; 9380; 86741; 71711; 69359; 87994; 48594
5343,52865; 15854; 77779; 49258; 99521; 86473; 25492; 58710; 9326; 25810
5344,88966; 3188; 49660; 13489; 83486; 51591; 56901; 79439; 16594; 28693
5345,46172; 98809; 40092; 79286; 13687; 17431; 33402; 31840; 96810; 11197
5346,57091; 99995; 13188; 51270; 80213; 4719; 12087; 75424; 56427; 52246
5347,56354; 17907; 33030; 1970; 24959; 78856; 49302; 96210; 20526; 52154
5348,90490; 58554; 18290; 82344; 34894; 79465; 77597; 16835; 41923; 68776
5349,66406; 17068; 5273; 66132; 26650; 3196; 57000; 68365; 92606; 35343
5350,52762; 97183; 18015; 53762; 72044; 22635; 37058; 1348; 11672; 72448
5351,27715; 67651; 32118; 31814; 6561; 29415; 7911; 19236; 30628; 98881
5352,39047; 23685; 81109; 69026; 31857; 98860; 75083; 68423; 83290; 74164
5353,86505; 81885; 14032; 87487; 33577; 12374; 7529; 54606; 27792; 72545
5354,84234; 51531; 48677; 92523; 14561; 92110; 96519; 19369; 62999; 46828
5355,81032; 8684; 32141; 82131; 70047; 5210; 24244; 98353; 76485; 36973
5356,33393; 21887; 97850; 72512; 23135; 31099; 92439; 19919; 22540; 54369
5357,81463; 77970; 2827; 40173; 83580; 46049; 20924; 96963; 80953; 2565
5358,74081; 62988; 42920; 5240; 82097; 2017; 46266; 83538; 82678; 19030
5359,77406; 23959; 72775; 9231; 82678; 32728; 88802; 27679; 83384; 98135
5360,74531; 67850; 91239; 75204; 2017; 82086; 23417; 74021; 6996; 59377
5361,97323; 8702; 68502; 44900; 72996; 82418; 23651; 20388; 9036; 465
5362,54294; 40212; 5929; 29415; 2453; 14116; 22163; 85466; 80373; 83173
5363,44149; 57841; 1290; 87450; 79001; 7635; 79543; 36654; 76485; 72442
5364,58442; 10928; 18396; 10567; 75396; 16020; 31713; 43754; 24996; 33198
5365,36016; 26771; 93586; 81679; 25138; 73864; 67604; 78044; 33235; 73405
5366,60215; 29771; 57450; 70975; 40775; 99577; 46207; 67956; 90001; 69153
5367,9036; 15206; 66852; 29197; 623; 43964; 35380; 60753; 73148; 6106
5368,76793; 59808; 95646; 53345; 82002; 88484; 25268; 94457; 59798; 67804
5369,43964; 91901; 73731; 22918; 66056; 14628; 99594; 31380; 77780; 86959
5370,50885; 10734; 5504; 8353; 15048; 87542; 56980; 77535; 9611; 33503
5371,3308; 71320; 95646; 46112; 72781; 15203; 6127; 43048; 1564; 12440
5372,13051; 84595; 40859; 61719; 50598; 13015; 56595; 8535; 24959; 90001
5373,37145; 50857; 80710; 65721; 13925; 3718; 54938; 85412; 97909; 53510
5374,94698; 85290; 65768; 75538; 65710; 73084; 24238; 89740; 2696; 57557
5375,82418; 99685; 75924; 58457; 49792; 28825; 54676; 2696; 24842; 8251
5376,31093; 59384; 4962; 33150; 57552; 2181; 10174; 85600; 61602; 26358
5377,2696; 9913; 52931; 32972; 81463; 50838; 45782; 68088; 28824; 98049
5378,33632; 88228; 69347; 49153; 27668; 22196; 18305; 39182; 94850; 79766
5379,59945; 88536; 58049; 96567; 73254; 20128; 32835; 63193; 5310; 30480
5380,58258; 67640; 72281; 30717; 55699; 27071; 86018; 16562; 49072; 33305
5381,49039; 58866; 12806; 94664; 57759; 49681; 32431; 68594; 67312; 10687
5382,11372; 78912; 73467; 81989; 40775; 95596; 79127; 66801; 71638; 3323
5383,63709; 2406; 26712; 16310; 80012; 79558; 41658; 9311; 11549; 32327
5384,56396; 85946; 2548; 37090; 46162; 11040; 17465; 23278; 77234; 63294
5385,10048; 8602; 73499; 38750; 1970; 418; 68961; 99652; 63725; 538
5386,26212; 37312; 37562; 1263; 97235; 15273; 68829; 38676; 8486; 38067
5387,82177; 37311; 22916; 4481; 41755; 94740; 38676; 40859; 17662; 3824
5388,65102; 9002; 7006; 21374; 66863; 164; 5405; 87706; 87135; 76919
5389,34219; 42035; 10210; 33393; 30625; 43533; 25390; 24; 44631; 92232
5390,21270; 81389; 5763; 17758; 91071; 84664; 50000; 2434; 52731; 95597
5391,46968; 77780; 38396; 78332; 54365; 10282; 57680; 73037; 39471; 36154
5392,21501; 35541; 59456; 8459; 58726; 18210; 65788; 85291; 89918; 22714
5393,53430; 24387; 80976; 33046; 67369; 25897; 15534; 61695; 88299; 15199
5394,43209; 1065; 75538; 38939; 29197; 68899; 94148; 25214; 52687; 814
5395,72691; 40570; 10439; 68115; 79879; 70271; 95766; 1491; 38599; 58870
5396,89783; 96942; 27287; 79422; 72527; 10529; 49207; 7402; 18733; 47962
5397,58258; 15467; 26800; 89796; 42858; 12771; 25949; 2176; 79029; 17914
5398,25599; 91029; 49496; 2596; 13586; 11983; 60211; 5185; 48350; 93697
5399,94092; 77384; 30899; 27965; 9957; 69178; 91149; 42013; 11549; 14438
5400,62763; 89799; 49039; 16684; 36294; 85110; 61439; 26771; 92688; 2276
5401,96964; 20606; 59671; 56840; 86329; 79858; 23749; 9766; 65738; 42222
5402,39510; 83576; 2699; 25554; 95978; 10151; 99177; 75920; 41843; 78999
5403,57013; 26800; 3596; 83599; 61422; 59864; 47163; 80987; 57459; 58542
5404,479; 37058; 61915; 30706; 88488; 93585; 14545; 22688; 67415; 6542
5405,2424; 3300; 72834; 60556; 20924; 35154; 17460; 69533; 1406; 3012
5406,93648; 75733; 49072; 4226; 5081; 28040; 97850; 74799; 76602; 77302
5407,89383; 32537; 82005; 11970; 1158; 86693; 10834; 81721; 82474; 36006
5408,15555; 88667; 94907; 79525; 40386; 38970; 3663; 51707; 1431; 52174
5409,13494; 35305; 50199; 32818; 26394; 58487; 89575; 77510; 87944; 72886
5410,55447; 94712; 19920; 76143; 68218; 8766; 75533; 5640; 58659; 81955
5411,1541; 32824; 77569; 25842; 90798; 86408; 39536; 68816; 90617; 73105
5412,60215; 91792; 36002; 33241; 10283; 77297; 99462; 90489; 16370; 56591
5413,4568; 11983; 18837; 9521; 92772; 1752; 3184; 5025; 3776; 32033
5414,15208; 35771; 40651; 2517; 12728; 92693; 73087; 79649; 40144; 56292
5415,51006; 55991; 69605; 92725; 9434; 16867; 33605; 30625; 9328; 96660
5416,14280; 61793; 7572; 98117; 31784; 79425; 88317; 82991; 32103; 87839
5417,5273; 16559; 54365; 72694; 59920; 79588; 1309; 29854; 453; 69329
5418,38352; 96921; 78943; 42992; 62763; 67744; 77661; 5709; 10805; 97034
5419,59454; 6083; 86741; 83692; 70458; 28874; 33603; 85005; 95166; 58359
5420,6001; 65223; 38446; 20411; 32426; 239; 15369; 55469; 55848; 83730
5421,75298; 85607; 8068; 79649; 86742; 1075; 25456; 92776; 56467; 95068
5422,44023; 96605; 4435; 38067; 94963; 13372; 56949; 72612; 44945; 45092
5423,86296; 88208; 90251; 72691; 61621; 72902; 90372; 44229; 66794; 21081
5424,30445; 13955; 29666; 98453; 64614; 94963; 77569; 39179; 85568; 26800
5425,85157; 40144; 51565; 47228; 2656; 75031; 93891; 75168; 51531; 77564
5426,50857; 25390; 66916; 53510; 63131; 84114; 16399; 57852; 81953; 72794
5427,73472; 81344; 93291; 20053; 69679; 75162; 26429; 77296; 32928; 75095
5428,62359; 30529; 96645; 50910; 90841; 47804; 9958; 49174; 81786; 5555
5429,80710; 2954; 32998; 78751; 14817; 79996; 68367; 41673; 67202; 48486
5430,5776; 21915; 7152; 80271; 68529; 54226; 22625; 93003; 27709; 19395
5431,98240; 576; 82180; 69657; 83837; 88960; 43570; 10925; 85520; 6546
5432,97116; 72449; 63312; 66810; 98730; 74844; 67005; 36825; 22651; 3400
5433,11237; 13407; 36154; 40455; 77759; 86329; 30939; 10465; 93690; 99488
5434,79291; 4299; 33792; 33931; 54080; 43570; 72509; 15659; 42992; 80188
5435,39253; 59456; 64872; 75148; 15963; 77292; 87513; 12547; 15790; 65102
5436,6226; 20538; 56320; 75162; 60570; 4463; 67158; 75538; 61348; 14505
5437,19270; 64045; 46982; 39182; 2359; 22341; 11805; 89937; 14705; 66113
5438,26909; 81966; 20114; 14535; 62607; 58763; 4766; 39957; 71602; 73482
5439,72515; 11448; 75245; 30910; 8682; 57852; 70065; 57324; 67305; 33608
5440,93568; 6592; 3318; 95968; 50226; 1139; 92773; 67083; 5486; 86061
5441,58457; 73467; 39136; 68647; 15026; 95646; 27526; 62487; 69151; 80836
